,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.03630709585499514,1.6328459681098557,0.09701781146175023,0.024630517427810278,0.09730761166336703,0.017370898750382235,0.09730761166336703
