,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.11871616769398828,0.1785357009433463,0.3330809673318991,0.011472650619341914,0.33188057446658076,0.04798937862755722,0.33188057446658076
