,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.11426926755975825,0.18157181493289845,0.3193136681022252,0.01591460346060631,0.3209798447934113,0.04089752191945838,0.3209798447934113
