,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.9492785904255316,0.12141023453325034,0.8958862462909183,0.9763899668815685,0.8851758340847613,0.9873651525576318,0.11482416591523886
