,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.05937314936300107,0.09793241896877233,0.16104731594595126,0.006777224562416475,0.1648525273122875,0.025137307053414194,0.1648525273122874
