,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.06008070259632528,0.09665925896448418,0.164318759751136,0.006837747747326338,0.16661057592164055,0.017964242563062702,0.1666105759216404
