,Dataset,num of round,num of clients,global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0,Drebin,100,10,0.9654488031914894,2.435022735744715,0.9482961466649035,0.9570609994296677,0.9498737601442743,0.973083659901681,0.05012623985572587
