global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.6313164893617021,0.6781193614006042,0.0,1.0,0.0,0.6957183102871759,1.0
0.6313164893617021,0.6678715944290161,0.0,1.0,0.0,0.8018944525403955,1.0
0.6313164893617021,0.6581866145133972,0.0,1.0,0.0,0.859070147973092,1.0
0.6313164893617021,0.6480657458305359,0.0,1.0,0.0,0.8899719894339531,1.0
0.6313164893617021,0.640242338180542,0.0,1.0,0.0,0.9018839586683893,1.0
0.6313164893617021,0.6302680373191833,0.0,1.0,0.0,0.9169141748469012,1.0
0.6313164893617021,0.6174482107162476,0.0,1.0,0.0,0.930404498404789,1.0
0.6313164893617021,0.6019104719161987,0.0,1.0,0.0,0.9401070564878956,1.0
0.6313164893617021,0.5831567645072937,0.0,1.0,0.0,0.9477120272593759,1.0
0.6313164893617021,0.5645759105682373,0.0,1.0,0.0,0.9531460485823537,1.0
0.6313164893617021,0.5379728078842163,0.0,1.0,0.0,0.9587101749247742,1.0
0.6313164893617021,0.5141770243644714,0.0,1.0,0.0,0.9635587236602626,1.0
0.660904255319149,0.482965886592865,0.14858096828046746,1.0,0.08025247971145176,0.9676969179830303,0.9197475202885482
0.7659574468085106,0.45587024092674255,0.5356200527704486,0.9975429975429976,0.36609558160504957,0.9718265652607253,0.6339044183949504
0.8513962765957447,0.4252158999443054,0.749579831932773,0.9896449704142012,0.6032461677186655,0.9746347444029912,0.39675383228133454
0.9052526595744681,0.39337149262428284,0.85510930350788,0.9801864801864801,0.7583408476104598,0.977020319649989,0.24165915238954014
0.9261968085106383,0.36347970366477966,0.8920233463035019,0.9683210137275607,0.8268710550045085,0.9802924134053754,0.17312894499549145
0.9368351063829787,0.3367662727832794,0.9097815764482431,0.9608826479438315,0.8638412984670875,0.9814633585803548,0.13615870153291254
0.9414893617021277,0.3071238398551941,0.9177570093457944,0.9524733268671193,0.8854824165915239,0.9825345882294844,0.1145175834084761
0.9424867021276596,0.2800164520740509,0.9200184928340267,0.9440227703984819,0.8972046889089269,0.9833631767657127,0.10279531109107304
0.9428191489361702,0.2578074336051941,0.920955882352941,0.9390815370196813,0.9035166816952209,0.9837582401824129,0.09648331830477908
0.9441489361702128,0.23171846568584442,0.9226519337016575,0.9426152398871119,0.9035166816952209,0.9847824610836418,0.09648331830477908
0.9431515957446809,0.21013426780700684,0.9213793103448276,0.9399624765478424,0.9035166816952209,0.9853973734930492,0.09648331830477908
0.9431515957446809,0.1919361650943756,0.921451538814883,0.9391385767790262,0.9044183949504058,0.9860801874272016,0.09558160504959423
0.944813829787234,0.1770622432231903,0.923783287419651,0.941066417212348,0.9071235347159603,0.9866053558633442,0.09287646528403967
0.9471409574468085,0.16413424909114838,0.9272976680384087,0.9406307977736549,0.9143372407574392,0.9872031741826057,0.08566275924256087
0.948470744680851,0.15463115274906158,0.9289967934035731,0.9441340782122905,0.9143372407574392,0.9876153316894517,0.08566275924256087
0.9488031914893617,0.14728611707687378,0.9294871794871795,0.9441860465116279,0.915238954012624,0.987847051578093,0.08476104598737602
0.9488031914893617,0.1404051035642624,0.9294871794871795,0.9441860465116279,0.915238954012624,0.9882805766976213,0.08476104598737602
0.953125,0.1328512728214264,0.9354099862574438,0.9506517690875232,0.9206492335437331,0.9891139135922232,0.0793507664562669
0.9534574468085106,0.12800346314907074,0.9358386801099908,0.9515377446411929,0.9206492335437331,0.9894676662910715,0.0793507664562669
0.9537898936170213,0.12235099822282791,0.9364426154549611,0.9499072356215214,0.9233543733092876,0.9901243642541682,0.07664562669071236
0.9574468085106383,0.11854556947946548,0.9417652411282985,0.9504132231404959,0.933273219116321,0.9906082219724586,0.06672678088367899
0.9601063829787234,0.11449389904737473,0.9455040871934605,0.9524245196706312,0.9386834986474302,0.9910882810040498,0.061316501352569885
0.9607712765957447,0.11035672575235367,0.9464123524069028,0.9533394327538883,0.939585211902615,0.9915445982437722,0.060414788097385035
0.9624335106382979,0.10849253833293915,0.9485193621867881,0.9585635359116023,0.9386834986474302,0.9916148739477045,0.061316501352569885
0.9624335106382979,0.10547599196434021,0.9485662266727357,0.9577205882352942,0.939585211902615,0.9919605544373172,0.060414788097385035
0.9637632978723404,0.10248371213674545,0.9505220154334999,0.9570383912248629,0.9440937781785392,0.9922350095513229,0.05590622182146077
0.965093085106383,0.09985833615064621,0.9523377212891512,0.9588665447897623,0.9458972046889089,0.9925189613820763,0.05410279531109107
0.9654255319148937,0.09778707474470139,0.9528130671506352,0.958904109589041,0.9467989179440938,0.992733587180572,0.05320108205590622
0.9670877659574468,0.09630746394395828,0.9551427276846398,0.9599271402550091,0.9504057709648331,0.9928774624392982,0.04959422903516682
0.9674202127659575,0.09634853899478912,0.9554950045413261,0.9624885635864593,0.9486023444544635,0.9928560948266161,0.05139765554553652
0.9700797872340425,0.09299751371145248,0.959202175883953,0.9644484958979034,0.9540126239855726,0.9932749000351854,0.045987376014427414
0.9710771276595744,0.0911208838224411,0.9605799728137744,0.9653916211293261,0.9558160504959423,0.9934990225504288,0.04418394950405771
0.9710771276595744,0.09014249593019485,0.9605442176870748,0.9662408759124088,0.9549143372407575,0.9935583770301013,0.04508566275924256
0.9710771276595744,0.08993327617645264,0.9605442176870748,0.9662408759124088,0.9549143372407575,0.9935778452994338,0.04508566275924256
0.9714095744680851,0.08854517340660095,0.9610154125113328,0.9662716499544212,0.9558160504959423,0.9937730028285972,0.04418394950405771
0.9717420212765957,0.08837039768695831,0.9614512471655328,0.9671532846715328,0.9558160504959423,0.993786773067881,0.04418394950405771
