global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.6313164893617021,0.6642553210258484,0.0,1.0,0.0,0.772351116410279,1.0
0.6313164893617021,0.6076047420501709,0.0,1.0,0.0,0.887797241298752,1.0
0.651595744680851,0.5151417255401611,0.10427350427350426,1.0,0.05500450856627592,0.9423743976113859,0.9449954914337241
0.8876329787234043,0.40860825777053833,0.8221052631578947,0.9873577749683944,0.7042380522993688,0.9763859389712493,0.2957619477006312
0.945811170212766,0.29928237199783325,0.9225653206650831,0.9748995983935743,0.8755635707844905,0.9851514085292862,0.12443642921550947
0.9511303191489362,0.20635771751403809,0.9316596931659693,0.9616122840690979,0.9035166816952209,0.9888707976434847,0.09648331830477908
0.9557845744680851,0.15103040635585785,0.9385113268608415,0.9629981024667932,0.915238954012624,0.990669950631318,0.08476104598737602
0.9624335106382979,0.12258933484554291,0.9484724122207023,0.959409594095941,0.9377817853922452,0.9919163947044407,0.062218214607754736
0.9664228723404256,0.10716962814331055,0.9541950113378685,0.9598540145985401,0.9486023444544635,0.992742134225645,0.05139765554553652
0.9670877659574468,0.09748273342847824,0.9549795361527967,0.963302752293578,0.9467989179440938,0.9933684426951492,0.05320108205590622
0.9700797872340425,0.09117656201124191,0.9592391304347826,0.9636032757051866,0.9549143372407575,0.993792945933767,0.04508566275924256
0.9717420212765957,0.08666262775659561,0.9614512471655328,0.9671532846715328,0.9558160504959423,0.9941770881262076,0.04418394950405771
0.9737367021276596,0.08309467136859894,0.964204802899864,0.9690346083788707,0.9594229035166817,0.9944790837187814,0.0405770964833183
0.9740691489361702,0.08034026622772217,0.9646739130434783,0.9690627843494085,0.9603246167718665,0.9946395782318158,0.03967538322813345
0.9744015957446809,0.07819665968418121,0.9651110104213865,0.9699453551912568,0.9603246167718665,0.9948052959390613,0.03967538322813345
0.9737367021276596,0.07669637352228165,0.9642695612844867,0.9673321234119783,0.9612263300270514,0.9949824097064044,0.0387736699729486
0.9740691489361702,0.07542785257101059,0.964769647696477,0.9665158371040724,0.9630297565374211,0.9950807007247419,0.0369702434625789
0.9744015957446809,0.07377688586711884,0.9651741293532338,0.9682395644283122,0.9621280432822362,0.9951514512645117,0.03787195671776375
0.9744015957446809,0.0728009045124054,0.9651425984608419,0.9690909090909091,0.9612263300270514,0.9952169786100701,0.0387736699729486
0.9757313829787234,0.07213305681943893,0.9668934240362811,0.9726277372262774,0.9612263300270514,0.9952915278365387,0.0387736699729486
0.9757313829787234,0.07161398231983185,0.9670428893905192,0.9683544303797469,0.9657348963029756,0.9954111864675584,0.034265103697024346
0.9763962765957447,0.07072743773460388,0.9678587596197374,0.9718181818181818,0.9639314697926059,0.9954121361392332,0.03606853020739405
0.977061170212766,0.07035567611455917,0.9688487584650113,0.9701627486437613,0.9675383228133454,0.9955208735459933,0.032461677186654644
0.977061170212766,0.06987219303846359,0.9688206055128784,0.9710144927536232,0.9666366095581606,0.9955697816372434,0.033363390441839495
0.9777260638297872,0.06952127814292908,0.9696695337256677,0.9736363636363636,0.9657348963029756,0.995564083607195,0.034265103697024346
0.9783909574468085,0.06995192915201187,0.9707075259125733,0.9702702702702702,0.9711451758340848,0.9956571514313214,0.028854824165915238
0.9783909574468085,0.06915655732154846,0.970601537765717,0.9736842105263158,0.9675383228133454,0.9956296109527533,0.032461677186654644
0.9790558510638298,0.06902612745761871,0.9715575620767495,0.972875226039783,0.9702434625788999,0.9956770945364913,0.029756537421100092
0.9790558510638298,0.06902913004159927,0.9714803078315981,0.9754545454545455,0.9675383228133454,0.9956856415815643,0.032461677186654644
0.9803856382978723,0.06946847587823868,0.9734831460674157,0.9704301075268817,0.9765554553651938,0.9958062498842587,0.023444544634806132
0.979720744680851,0.06874758005142212,0.9724106739032112,0.9754990925589837,0.9693417493237151,0.9957986525108606,0.030658250676284943
0.9813829787234043,0.06869484484195709,0.9747292418772563,0.975609756097561,0.9738503155996393,0.9958214446310549,0.026149684400360685
0.9817154255319149,0.06867896765470505,0.975191700496166,0.9756317689530686,0.9747520288548241,0.9958112356605513,0.025247971145175834
0.9813829787234043,0.06854455918073654,0.9747292418772563,0.975609756097561,0.9738503155996393,0.9958266678252661,0.026149684400360685
0.9800531914893617,0.06907422095537186,0.9728014505893019,0.9781221513217867,0.9675383228133454,0.9957958034958364,0.032461677186654644
0.9813829787234043,0.06872915476560593,0.9747292418772563,0.975609756097561,0.9738503155996393,0.99590026738006,0.026149684400360685
0.9820478723404256,0.06866005063056946,0.975609756097561,0.9773755656108597,0.9738503155996393,0.9959235343360917,0.026149684400360685
0.9820478723404256,0.06886937469244003,0.9756317689530687,0.976513098464318,0.9747520288548241,0.9959520244863346,0.025247971145175834
0.9820478723404256,0.0690990760922432,0.9755877034358047,0.9782411604714415,0.9729486023444545,0.9959449019487738,0.027051397655545536
0.9820478723404256,0.06890830397605896,0.9756317689530687,0.976513098464318,0.9747520288548241,0.9960208756827545,0.025247971145175834
0.9817154255319149,0.0691424310207367,0.975191700496166,0.9756317689530686,0.9747520288548241,0.9960294227278275,0.025247971145175834
0.9830452127659575,0.07005544751882553,0.9770373705538046,0.9757194244604317,0.9783588818755635,0.99606883410233,0.02164111812443643
0.9823803191489362,0.06971897929906845,0.9761153672825597,0.9756756756756757,0.9765554553651938,0.9961267640744904,0.023444544634806132
0.9820478723404256,0.06938310712575912,0.9756317689530687,0.976513098464318,0.9747520288548241,0.9960669347589806,0.025247971145175834
0.9820478723404256,0.0695466548204422,0.9756317689530687,0.976513098464318,0.9747520288548241,0.9960802301624271,0.025247971145175834
0.9820478723404256,0.06972000747919083,0.9756317689530687,0.976513098464318,0.9747520288548241,0.9960659850873057,0.025247971145175834
0.9827127659574468,0.06975589692592621,0.9765554553651938,0.9765554553651938,0.9765554553651938,0.9960954249092233,0.023444544634806132
0.9827127659574468,0.07000505924224854,0.9765554553651938,0.9765554553651938,0.9765554553651938,0.9961467071796601,0.023444544634806132
0.9830452127659575,0.07022194564342499,0.9769543605964752,0.9791666666666666,0.9747520288548241,0.9960859281924755,0.025247971145175834
0.9823803191489362,0.07052026689052582,0.9760722347629797,0.9773960216998192,0.9747520288548241,0.9960925758941989,0.025247971145175834
0.9830452127659575,0.07124382257461548,0.9769543605964752,0.9791666666666666,0.9747520288548241,0.9960056809359583,0.025247971145175834
0.9827127659574468,0.07097090780735016,0.976513098464318,0.9782805429864253,0.9747520288548241,0.9960830791774512,0.025247971145175834
0.9830452127659575,0.07096041738986969,0.9769959404600811,0.9774368231046932,0.9765554553651938,0.9960693089381674,0.023444544634806132
0.9827127659574468,0.0712200403213501,0.976513098464318,0.9782805429864253,0.9747520288548241,0.996092575894199,0.025247971145175834
0.9833776595744681,0.07134265452623367,0.9774571686203787,0.9774571686203787,0.9774571686203787,0.9960897268791746,0.02254283137962128
0.9837101063829787,0.07210901379585266,0.9778380823156942,0.9809437386569873,0.9747520288548241,0.9960265737128032,0.025247971145175834
0.9830452127659575,0.0717950090765953,0.9769959404600811,0.9774368231046932,0.9765554553651938,0.9961077706409952,0.023444544634806132
0.9833776595744681,0.07211360335350037,0.9774571686203787,0.9774571686203787,0.9774571686203787,0.9961068209693204,0.02254283137962128
0.9837101063829787,0.07208237051963806,0.9779179810725552,0.9774774774774775,0.9783588818755635,0.996096374580898,0.02164111812443643
0.9840425531914894,0.07248637825250626,0.9783588818755635,0.9783588818755635,0.9783588818755635,0.9961182170294174,0.02164111812443643
