global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.975,0.57764757,0.9625246548323472,0.9838709677419355,0.9420849420849421,0.997749674396381,0.05791505791505792
0.9855263157894737,0.57330143,0.9786407766990292,0.984375,0.972972972972973,0.9985665734168728,0.02702702702702703
0.9907894736842106,0.5718242,0.9864603481624757,0.9883720930232558,0.9845559845559846,0.9988131844419269,0.015444015444015444
0.9907894736842106,0.5710717,0.9864603481624757,0.9883720930232558,0.9845559845559846,0.998944196548987,0.015444015444015444
0.9921052631578947,0.5705999,0.9884169884169884,0.9884169884169884,0.9884169884169884,0.9990906218451129,0.011583011583011582
0.993421052631579,0.5702241,0.9903660886319846,0.9884615384615385,0.9922779922779923,0.9991831009795081,0.007722007722007722
0.9947368421052631,0.5699817,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9992601669248375,0.003861003861003861
0.9947368421052631,0.5698053,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9992909933029693,0.003861003861003861
0.9947368421052631,0.56967133,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.999321819681101,0.003861003861003861
0.9947368421052631,0.56953007,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9993603526537658,0.003861003861003861
0.9947368421052631,0.56943405,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9993603526537659,0.003861003861003861
0.9947368421052631,0.569346,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9993757658428318,0.003861003861003861
0.9947368421052631,0.56926167,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9993911790318976,0.003861003861003861
0.9947368421052631,0.5692261,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9994065922209634,0.003861003861003861
0.9947368421052631,0.5691584,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9994297120045622,0.003861003861003861
0.9947368421052631,0.5691267,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9994297120045623,0.003861003861003861
0.9947368421052631,0.5690761,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9994297120045623,0.003861003861003861
0.9947368421052631,0.5690357,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.999445125193628,0.003861003861003861
0.993421052631579,0.56901497,0.9904030710172744,0.9847328244274809,0.9961389961389961,0.9994528317881611,0.003861003861003861
0.9947368421052631,0.5689518,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9994836581662928,0.003861003861003861
