global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.6313164893617021,0.6721248030662537,0.0,1.0,0.0,0.7271412840795616,1.0
0.6313164893617021,0.665488600730896,0.0,1.0,0.0,0.7643717375810248,1.0
0.6313164893617021,0.6590087413787842,0.0,1.0,0.0,0.7900330533226401,1.0
0.6313164893617021,0.6525076031684875,0.0,1.0,0.0,0.8091791465395626,1.0
0.6313164893617021,0.6453471779823303,0.0,1.0,0.0,0.8222691834865391,1.0
0.6313164893617021,0.6376883387565613,0.0,1.0,0.0,0.8342514284249078,1.0
0.6313164893617021,0.6290727853775024,0.0,1.0,0.0,0.8465653461956865,1.0
0.6313164893617021,0.6192728281021118,0.0,1.0,0.0,0.8570573188584377,1.0
0.6313164893617021,0.6078523397445679,0.0,1.0,0.0,0.8665245957841224,1.0
0.6313164893617021,0.5953019857406616,0.0,1.0,0.0,0.8771091614351628,1.0
